household_key,is_candidate_analysis,is_primary_analysis,is_primary_eligible1_analysis,is_primary_all_weeks_analysis,is_primary_no_history_filter_analysis,is_home70_analysis,first_observed_week,baseline_baskets,n_baseline_purchase_weeks,baseline_weekly_visit_rate,home_store_id,baseline_home_store_share,outcome_home_store_share,n_eligible_products,n_eligible_products_all_weeks,n_repeated_products_no_history_filter,original_top20_baskets,eligible_original_top20_baskets,excluded_weight_share
918,1,1,1,1,1,1,3,105,24,1.0,340,0.8,0.5957446808510638,20,20,20,197,67,0.6598984771573604
919,1,1,1,1,1,1,17,37,8,0.8,345,1.0,1.0,15,17,20,47,35,0.25531914893617025
920,1,1,1,1,1,1,8,22,12,0.631578947368421,388,1.0,0.9766355140186916,6,6,9,39,22,0.4358974358974359
922,1,1,1,1,1,1,6,29,14,0.6666666666666666,315,0.8275862068965517,0.256198347107438,5,13,20,59,20,0.6610169491525424
923,1,1,1,1,1,1,7,30,11,0.55,352,0.7666666666666667,0.007751937984496124,10,10,15,42,26,0.38095238095238093
924,1,1,1,1,1,1,1,32,23,0.8846153846153846,400,1.0,0.9838709677419355,20,20,20,92,48,0.4782608695652174
925,1,1,1,1,1,1,7,26,8,0.4,298,0.7692307692307693,0.6981132075471698,10,11,15,50,29,0.42000000000000004
926,1,1,1,1,1,1,1,58,22,0.8461538461538461,319,0.7931034482758621,0.5879120879120879,20,20,20,151,93,0.3841059602649006
928,1,1,1,1,1,0,9,47,16,0.8888888888888888,382,0.574468085106383,0.033707865168539325,20,20,20,56,33,0.4107142857142857
929,1,1,1,1,1,0,12,39,12,0.8,388,0.5128205128205128,0.16666666666666666,20,20,20,84,53,0.36904761904761907
930,1,0,0,0,0,0,10,8,4,0.23529411764705882,414,0.5,0.18181818181818182,5,5,6,33,17,0.48484848484848486
931,1,0,0,0,0,0,14,9,7,0.5384615384615384,372,0.6666666666666666,0.15151515151515152,20,20,20,53,44,0.16981132075471694
932,1,1,1,1,1,1,2,50,23,0.92,300,0.9,0.5833333333333334,20,20,20,111,80,0.2792792792792793
933,1,0,0,0,0,0,9,14,7,0.3888888888888889,422,0.6428571428571429,0.546875,7,9,13,38,17,0.5526315789473684
934,1,0,0,0,0,0,6,26,15,0.7142857142857143,422,0.38461538461538464,0.7450980392156863,20,20,20,97,70,0.27835051546391754
935,1,1,1,1,1,1,7,28,14,0.7,361,0.9642857142857143,0.6551724137931034,15,17,20,70,48,0.3142857142857143
936,1,1,1,1,1,1,10,56,15,0.8823529411764706,321,1.0,0.9818181818181818,10,10,15,41,22,0.46341463414634143
937,1,1,1,1,1,1,12,11,11,0.7333333333333333,32004,0.7272727272727273,0.3888888888888889,13,15,16,55,43,0.21818181818181814
938,1,1,1,1,1,1,8,10,8,0.42105263157894735,369,0.7,0.3125,20,20,20,66,42,0.36363636363636365
939,1,1,1,1,1,0,13,39,13,0.9285714285714286,396,0.6923076923076923,0.2831858407079646,20,20,20,96,76,0.20833333333333337
940,1,1,1,1,1,1,15,12,10,0.8333333333333334,402,0.75,0.7358490566037735,14,20,20,54,31,0.42592592592592593
941,1,1,1,1,1,1,15,15,9,0.75,367,0.9333333333333333,0.09523809523809523,6,8,8,31,15,0.5161290322580645
942,1,0,0,0,0,0,13,15,6,0.42857142857142855,289,0.7333333333333333,0.96,20,20,20,54,46,0.14814814814814814
943,1,1,1,1,1,1,8,17,9,0.47368421052631576,295,0.8823529411764706,0.08661417322834646,16,17,20,50,37,0.26
944,1,1,1,1,1,1,11,24,11,0.6875,429,0.7916666666666666,0.9,7,10,13,44,17,0.6136363636363636
945,1,0,0,0,0,0,10,7,6,0.35294117647058826,295,0.8571428571428571,0.75,6,7,8,31,14,0.5483870967741935
946,1,0,0,0,0,0,4,25,11,0.4782608695652174,297,0.4,0.4818181818181818,8,9,13,38,20,0.4736842105263158
947,1,1,1,1,1,1,2,57,24,0.96,337,0.7368421052631579,0.8881987577639752,10,13,20,93,27,0.7096774193548387
949,1,1,1,1,1,0,17,16,9,0.9,31782,0.5,0.23076923076923078,20,20,20,51,36,0.2941176470588235
950,1,1,1,1,1,0,13,16,10,0.7142857142857143,346,0.6875,0.5238095238095238,16,18,20,58,45,0.22413793103448276
952,1,0,0,0,0,0,15,10,7,0.5833333333333334,446,0.7,0.41,15,19,20,52,35,0.32692307692307687
953,1,1,1,1,1,1,4,33,17,0.7391304347826086,324,0.7272727272727273,0.18518518518518517,20,20,20,73,53,0.273972602739726
955,1,0,0,0,0,0,9,28,17,0.9444444444444444,315,0.39285714285714285,0.18410041841004185,17,19,20,44,35,0.20454545454545459
956,1,1,1,1,1,1,8,123,19,1.0,370,0.7398373983739838,0.8594704684317719,20,20,20,155,80,0.4838709677419355
957,1,1,1,1,1,1,5,175,22,1.0,340,0.8571428571428571,0.8236775818639799,20,20,20,125,72,0.42400000000000004
960,1,1,1,1,1,0,5,36,19,0.8636363636363636,333,0.5555555555555556,0.36231884057971014,18,20,20,82,58,0.29268292682926833
961,1,1,1,1,1,1,16,19,9,0.8181818181818182,389,0.7368421052631579,0.7547169811320755,15,19,20,54,22,0.5925925925925926
962,1,0,0,0,0,0,17,8,6,0.6,333,0.75,0.28888888888888886,11,13,18,54,37,0.31481481481481477
963,1,1,1,1,1,1,5,15,12,0.5454545454545454,363,1.0,0.9642857142857143,20,20,20,51,43,0.1568627450980392
965,1,1,1,1,1,1,2,17,8,0.32,379,0.9411764705882353,0.6571428571428571,11,11,11,37,28,0.2432432432432432
966,1,0,0,0,0,0,14,6,6,0.46153846153846156,382,1.0,0.7,2,2,5,18,5,0.7222222222222222
967,1,0,0,0,0,0,13,6,4,0.2857142857142857,324,0.5,0.0,3,3,5,26,6,0.7692307692307692
968,1,1,1,1,1,1,6,43,20,0.9523809523809523,299,0.7209302325581395,0.33884297520661155,20,20,20,163,123,0.245398773006135
969,1,0,0,0,0,0,9,5,5,0.2777777777777778,315,1.0,1.0,12,12,13,44,32,0.2727272727272727
971,1,1,1,1,1,1,8,16,11,0.5789473684210527,389,1.0,0.9814814814814815,7,9,12,36,17,0.5277777777777778
973,1,1,1,1,1,0,14,10,8,0.6153846153846154,338,0.5,0.2465753424657534,11,20,20,71,27,0.619718309859155
974,1,0,0,0,0,0,10,7,6,0.35294117647058826,354,0.7142857142857143,0.125,20,20,20,44,35,0.20454545454545459
975,1,1,1,1,1,1,16,14,9,0.8181818181818182,319,0.7857142857142857,0.9939393939393939,12,14,18,62,44,0.29032258064516125
976,1,1,1,1,1,0,10,12,8,0.47058823529411764,404,0.6666666666666666,0.782608695652174,9,9,15,38,21,0.4473684210526315
978,1,1,1,1,1,1,16,10,9,0.8181818181818182,433,0.7,0.2,20,20,20,61,44,0.2786885245901639
979,1,0,0,0,0,0,4,49,20,0.8695652173913043,368,0.46938775510204084,0.6,20,20,20,119,75,0.3697478991596639
981,1,0,0,0,0,0,12,7,6,0.4,372,0.5714285714285714,0.3793103448275862,5,5,7,29,12,0.5862068965517242
982,1,1,1,1,1,1,10,79,17,1.0,382,0.9493670886075949,0.8470948012232415,20,20,20,276,94,0.6594202898550725
983,1,1,1,1,1,1,10,23,14,0.8235294117647058,356,0.9565217391304348,1.0,17,20,20,46,36,0.21739130434782605
986,1,1,1,1,1,0,5,22,15,0.6818181818181818,401,0.5909090909090909,0.7941176470588235,12,14,18,48,34,0.29166666666666663
987,1,1,1,1,1,0,5,13,10,0.45454545454545453,389,0.6153846153846154,0.46774193548387094,16,19,20,46,35,0.23913043478260865
988,1,1,1,1,1,1,2,67,21,0.84,408,0.8805970149253731,0.859375,20,20,20,150,86,0.42666666666666664
989,1,1,1,1,1,1,7,38,11,0.55,356,0.7894736842105263,0.725925925925926,15,18,20,58,32,0.4482758620689655
991,1,0,0,0,0,0,7,5,5,0.25,319,0.8,0.11538461538461539,1,1,1,19,2,0.8947368421052632
993,1,1,1,1,1,1,15,13,8,0.6666666666666666,32004,0.8461538461538461,0.8828828828828829,11,13,15,43,28,0.34883720930232553
994,1,0,0,0,0,0,3,5,5,0.20833333333333334,374,0.6,0.1875,1,1,2,12,2,0.8333333333333334
995,1,0,0,0,0,0,11,7,7,0.4375,320,1.0,1.0,6,7,8,28,12,0.5714285714285714
996,1,1,1,1,1,0,3,33,22,0.9166666666666666,31762,0.5757575757575758,0.9705882352941176,17,18,20,64,40,0.375
998,1,1,1,1,1,0,14,36,11,0.8461538461538461,422,0.5555555555555556,0.5981308411214953,20,20,20,76,52,0.3157894736842105
999,1,1,1,1,1,0,2,21,12,0.48,364,0.5714285714285714,0.4722222222222222,20,20,20,49,44,0.10204081632653061
1000,1,1,1,1,1,1,8,33,15,0.7894736842105263,372,0.8787878787878788,1.0,20,20,20,155,84,0.4580645161290322
1001,1,1,1,1,1,1,3,19,11,0.4583333333333333,31782,1.0,0.8208955223880597,8,16,20,63,20,0.6825396825396826
1002,1,0,0,0,0,0,11,7,7,0.4375,424,0.42857142857142855,0.22727272727272727,10,11,11,32,21,0.34375
1003,1,1,1,1,1,1,5,19,12,0.5454545454545454,295,1.0,0.9318181818181818,19,19,20,50,43,0.14
1004,1,1,1,1,1,1,13,31,10,0.7142857142857143,316,0.7096774193548387,0.34841628959276016,13,17,20,54,37,0.31481481481481477
1005,1,1,1,1,1,1,17,17,9,0.9,400,1.0,0.9935897435897436,13,15,20,60,33,0.44999999999999996
1007,1,1,1,1,1,0,11,19,12,0.75,293,0.5789473684210527,0.696078431372549,14,16,19,45,34,0.24444444444444446
1008,1,0,0,0,0,0,12,5,5,0.3333333333333333,292,0.8,0.2,1,1,1,15,2,0.8666666666666667
1010,1,0,1,1,1,0,13,12,8,0.5714285714285714,341,1.0,0.9871794871794872,4,7,10,36,10,0.7222222222222222
1011,1,1,1,1,1,1,7,22,16,0.8,334,0.8181818181818182,0.8305084745762712,9,10,19,43,19,0.5581395348837209
1012,1,1,1,1,1,1,9,22,13,0.7222222222222222,361,1.0,0.8877551020408163,17,19,20,57,40,0.29824561403508776
1013,1,1,1,1,1,1,8,11,9,0.47368421052631576,313,0.7272727272727273,0.125,16,18,19,49,41,0.16326530612244894
1014,1,0,1,0,1,0,10,16,12,0.7058823529411765,318,0.6875,0.041379310344827586,3,4,7,28,7,0.75
1015,1,1,1,1,1,1,7,29,20,1.0,403,0.9655172413793104,0.961038961038961,20,20,20,130,99,0.2384615384615385
1017,1,1,1,1,1,1,5,14,14,0.6363636363636364,295,1.0,0.6666666666666666,20,20,20,91,52,0.4285714285714286
1018,1,1,1,1,1,0,6,76,20,0.9523809523809523,296,0.6052631578947368,0.9666666666666667,5,5,8,38,15,0.6052631578947368
1019,1,1,1,1,1,1,2,12,9,0.36,361,0.8333333333333334,0.43902439024390244,13,13,14,37,29,0.21621621621621623
1020,1,1,1,1,1,1,13,29,13,0.9285714285714286,319,0.9655172413793104,0.9148936170212766,20,20,20,96,74,0.22916666666666663
1021,1,0,0,0,0,0,15,17,6,0.5,368,0.5882352941176471,0.5,15,15,20,44,32,0.2727272727272727
1022,1,1,1,1,1,1,7,22,9,0.45,375,0.7727272727272727,0.5,5,5,11,39,11,0.717948717948718
1023,1,1,1,1,1,1,16,70,9,0.8181818181818182,429,0.8714285714285714,0.8349146110056926,20,20,20,117,36,0.6923076923076923
1024,1,1,1,1,1,0,11,26,12,0.75,334,0.5,0.11206896551724138,20,20,20,98,77,0.2142857142857143
1025,1,0,0,0,0,0,7,10,6,0.3,288,1.0,0.971830985915493,8,8,10,31,17,0.4516129032258065
1026,1,1,1,1,1,1,2,18,12,0.48,410,1.0,0.25,10,10,13,51,35,0.3137254901960784
1027,1,0,0,0,0,0,8,7,6,0.3157894736842105,354,0.7142857142857143,0.46875,1,1,2,22,2,0.9090909090909091
1028,1,0,0,0,0,0,6,5,5,0.23809523809523808,420,1.0,0.8571428571428571,3,3,6,28,8,0.7142857142857143
1029,1,1,1,1,1,0,14,42,12,0.9230769230769231,329,0.5952380952380952,0.4892703862660944,20,20,20,158,91,0.42405063291139244
1030,1,0,0,0,0,0,12,7,7,0.4666666666666667,445,0.8571428571428571,0.7391304347826086,8,13,15,50,27,0.45999999999999996
1031,1,1,1,1,1,1,11,43,16,1.0,375,0.813953488372093,0.9223300970873787,20,20,20,103,82,0.2038834951456311
1033,1,0,0,0,0,0,12,7,6,0.4,374,0.7142857142857143,0.5789473684210527,12,14,14,38,28,0.26315789473684215
1034,1,1,1,1,1,1,8,14,8,0.42105263157894735,380,1.0,0.9090909090909091,6,7,11,35,14,0.6
1036,1,0,0,0,0,0,15,7,6,0.5,298,1.0,0.9,8,11,16,45,22,0.5111111111111111
1038,1,1,1,1,1,1,12,58,15,1.0,340,0.9655172413793104,0.8976744186046511,19,20,20,92,77,0.1630434782608695
1039,1,1,1,1,1,1,16,11,9,0.8181818181818182,401,0.8181818181818182,0.9710144927536232,14,17,20,49,33,0.326530612244898
1040,1,1,1,1,1,1,8,54,19,1.0,304,0.7037037037037037,0.5664739884393064,20,20,20,133,105,0.21052631578947367
1041,1,1,1,1,1,1,11,18,9,0.5625,445,0.7222222222222222,0.35074626865671643,6,6,8,29,12,0.5862068965517242
1042,1,1,1,1,1,0,6,50,20,0.9523809523809523,368,0.66,0.3553299492385787,20,20,20,104,64,0.3846153846153846
1044,1,0,0,0,0,0,8,8,5,0.2631578947368421,380,0.625,0.0,5,5,5,25,10,0.6
1045,1,1,1,1,1,1,11,67,15,0.9375,408,0.8656716417910447,0.7168141592920354,20,20,20,88,53,0.3977272727272727
1046,1,1,1,1,1,1,8,21,11,0.5789473684210527,406,0.9523809523809523,0.9848484848484849,16,20,20,54,27,0.5
1047,1,0,0,0,0,0,16,7,7,0.6363636363636364,295,0.5714285714285714,0.7123287671232876,2,2,2,22,4,0.8181818181818181
1048,1,1,1,1,1,1,9,33,14,0.7777777777777778,436,0.7272727272727273,0.855072463768116,6,7,9,36,19,0.4722222222222222
1049,1,0,1,0,1,0,15,18,10,0.8333333333333334,360,0.5555555555555556,0.13513513513513514,2,2,7,31,4,0.8709677419354839
1050,1,1,1,1,1,1,17,10,8,0.8,384,1.0,0.9919354838709677,15,18,20,49,31,0.36734693877551017
1053,1,0,0,0,0,0,16,9,6,0.5454545454545454,356,1.0,0.9418604651162791,15,18,20,62,37,0.4032258064516129
1054,1,0,0,0,0,0,15,9,7,0.5833333333333334,334,1.0,0.96875,6,7,10,32,14,0.5625
1055,1,1,1,1,1,1,9,19,15,0.8333333333333334,339,0.8421052631578947,0.7580645161290323,13,17,20,70,33,0.5285714285714286
1056,1,0,0,0,0,0,4,13,9,0.391304347826087,446,0.46153846153846156,0.3584905660377358,20,20,20,78,46,0.41025641025641024
1057,1,0,0,0,0,0,8,31,17,0.8947368421052632,427,0.41935483870967744,0.3355263157894737,20,20,20,176,93,0.47159090909090906
1058,1,1,1,1,1,1,10,97,17,1.0,381,1.0,0.9739130434782609,11,11,20,94,36,0.6170212765957447
1060,1,1,1,1,1,1,1,18,17,0.6538461538461539,315,1.0,0.8695652173913043,20,20,20,214,92,0.5700934579439252
1061,1,0,0,0,0,0,13,13,9,0.6428571428571429,297,0.46153846153846156,0.5263157894736842,9,9,10,30,18,0.4
1062,1,1,1,1,1,1,11,36,15,0.9375,320,1.0,0.9367816091954023,20,20,20,70,53,0.24285714285714288
1063,1,1,1,1,1,1,13,27,12,0.8571428571428571,421,0.7777777777777778,0.8666666666666667,19,20,20,72,45,0.375
1065,1,1,1,1,1,1,6,12,8,0.38095238095238093,311,1.0,0.9736842105263158,20,20,20,59,46,0.22033898305084743
1066,1,1,1,1,1,1,15,43,12,1.0,364,0.9767441860465116,0.9353233830845771,18,20,20,103,51,0.5048543689320388
1067,1,1,1,1,1,1,5,13,11,0.5,372,0.8461538461538461,0.7551020408163265,12,13,18,39,25,0.3589743589743589
1068,1,0,1,1,1,0,13,33,11,0.7857142857142857,366,0.6666666666666666,0.6883116883116883,4,5,9,36,12,0.6666666666666667
1069,1,1,1,1,1,1,11,9,8,0.5,31782,1.0,0.9347826086956522,11,11,14,45,30,0.33333333333333337
1070,1,1,1,1,1,0,6,42,19,0.9047619047619048,401,0.5,0.7175572519083969,20,20,20,93,58,0.3763440860215054
1071,1,0,0,0,0,0,16,10,6,0.5454545454545454,324,0.9,0.918918918918919,11,11,14,44,32,0.2727272727272727
1072,1,0,0,0,0,0,16,5,5,0.45454545454545453,318,1.0,0.5714285714285714,13,16,20,47,32,0.3191489361702128
1073,1,1,1,1,1,1,16,13,8,0.7272727272727273,367,1.0,0.11320754716981132,5,6,9,46,19,0.5869565217391304
1074,1,0,0,0,0,0,18,16,9,1.0,292,0.375,0.43478260869565216,20,20,20,61,47,0.2295081967213115
1075,1,1,1,1,1,1,8,14,9,0.47368421052631576,300,0.9285714285714286,0.7169811320754716,6,6,9,30,12,0.6
1076,1,1,1,1,1,1,15,32,12,1.0,31401,0.75,0.07692307692307693,20,20,20,63,48,0.23809523809523814
1078,1,1,1,1,1,1,17,35,10,1.0,375,0.9714285714285714,0.9014084507042254,19,20,20,73,42,0.4246575342465754
1079,1,1,1,1,1,1,12,21,12,0.8,318,0.8571428571428571,0.7931034482758621,7,8,10,41,20,0.5121951219512195
1080,1,1,1,1,1,1,4,30,12,0.5217391304347826,410,0.9333333333333333,0.5555555555555556,11,13,20,54,29,0.4629629629629629
1081,1,1,1,1,1,1,11,28,14,0.875,31742,0.8928571428571429,0.7837837837837838,20,20,20,94,49,0.4787234042553191
1082,1,1,1,1,1,1,4,23,16,0.6956521739130435,370,0.9130434782608695,0.9572649572649573,20,20,20,70,50,0.2857142857142857
1084,1,0,0,0,0,0,8,43,17,0.8947368421052632,367,0.23255813953488372,0.4606741573033708,11,15,20,64,26,0.59375
1085,1,1,1,1,1,0,16,11,9,0.8181818181818182,400,0.6363636363636364,0.15789473684210525,20,20,20,57,43,0.24561403508771928
1086,1,0,0,0,0,0,12,6,4,0.26666666666666666,404,0.3333333333333333,0.3333333333333333,5,6,8,29,10,0.6551724137931034
1087,1,1,1,1,1,1,17,25,10,1.0,358,1.0,0.7661290322580645,14,15,19,50,32,0.36
1088,1,1,1,1,1,0,7,18,12,0.6,381,0.5,0.5774647887323944,15,20,20,69,45,0.34782608695652173
1089,1,1,1,1,1,1,7,32,12,0.6,370,0.9375,0.2857142857142857,20,20,20,61,49,0.19672131147540983
1091,1,1,1,1,1,1,13,25,12,0.8571428571428571,406,1.0,0.967032967032967,14,17,20,56,32,0.4285714285714286
1093,1,0,0,0,0,0,12,13,5,0.3333333333333333,298,0.6153846153846154,0.3684210526315789,5,5,7,29,12,0.5862068965517242
1094,1,0,1,0,1,0,3,11,8,0.3333333333333333,31742,0.8181818181818182,0.8674698795180723,3,3,5,25,6,0.76
1096,1,1,1,1,1,1,2,36,11,0.44,321,0.8333333333333334,0.9090909090909091,13,19,20,99,39,0.6060606060606061
1097,1,1,1,1,1,1,6,35,16,0.7619047619047619,335,0.9714285714285714,0.9689922480620154,20,20,20,99,40,0.595959595959596
1098,1,1,1,1,1,0,8,54,19,1.0,343,0.5555555555555556,0.5063938618925832,20,20,20,148,101,0.31756756756756754
1099,1,1,1,1,1,0,15,13,8,0.6666666666666666,31782,0.6153846153846154,0.4666666666666667,10,12,18,54,34,0.37037037037037035
1102,1,1,1,1,1,1,3,21,18,0.75,311,1.0,0.9833333333333333,20,20,20,60,55,0.08333333333333337
1103,1,1,1,1,1,1,17,25,9,0.9,412,0.84,0.8820224719101124,17,20,20,73,39,0.4657534246575342
1104,1,1,1,1,1,1,7,22,14,0.7,421,1.0,0.8229166666666666,6,10,15,44,20,0.5454545454545454
1107,1,0,0,0,0,0,2,6,6,0.24,403,0.6666666666666666,0.5625,8,9,9,33,20,0.3939393939393939
1108,1,0,0,0,0,0,11,9,6,0.375,363,0.8888888888888888,0.9230769230769231,1,1,1,21,2,0.9047619047619048
1109,1,1,1,1,1,1,10,17,12,0.7058823529411765,356,0.7058823529411765,0.6231884057971014,20,20,20,65,47,0.27692307692307694
1111,1,1,1,1,1,1,5,55,22,1.0,298,0.7454545454545455,0.6415094339622641,20,20,20,157,90,0.4267515923566879
1112,1,1,1,1,1,1,14,16,11,0.8461538461538461,367,0.875,0.8611111111111112,6,6,10,37,13,0.6486486486486487
1113,1,1,1,1,1,1,11,33,14,0.875,400,0.7575757575757576,0.624113475177305,20,20,20,80,50,0.375
1114,1,0,0,0,0,0,4,7,5,0.21739130434782608,356,0.8571428571428571,0.19444444444444445,4,4,5,26,9,0.6538461538461539
1115,1,0,0,0,0,0,8,21,7,0.3684210526315789,429,0.5238095238095238,0.7931034482758621,6,7,13,37,15,0.5945945945945945
1116,1,1,1,1,1,1,1,32,15,0.5769230769230769,345,1.0,0.90625,20,20,20,108,78,0.2777777777777778
1117,1,1,1,1,1,1,3,39,19,0.7916666666666666,31642,0.8717948717948718,0.6301369863013698,12,16,19,62,38,0.3870967741935484
1119,1,1,1,1,1,1,16,10,10,0.9090909090909091,372,0.9,0.6491228070175439,18,18,20,55,47,0.1454545454545455
1120,1,1,1,1,1,1,11,29,14,0.875,31582,1.0,0.38596491228070173,13,16,17,51,38,0.2549019607843137
1121,1,1,1,1,1,1,8,15,10,0.5263157894736842,379,1.0,0.9565217391304348,10,12,20,49,26,0.4693877551020408
1122,1,1,1,1,1,1,17,26,10,1.0,372,0.8076923076923077,0.49019607843137253,14,17,20,64,36,0.4375
1123,1,1,1,1,1,1,1,22,16,0.6153846153846154,356,0.9545454545454546,0.6078431372549019,20,20,20,98,58,0.40816326530612246
1124,1,1,1,1,1,0,7,13,9,0.45,310,0.6153846153846154,0.5384615384615384,5,7,7,30,12,0.6
1125,1,0,1,0,0,0,4,19,8,0.34782608695652173,367,1.0,0.26865671641791045,1,2,2,23,3,0.8695652173913043
1128,1,1,1,1,1,1,3,55,16,0.6666666666666666,414,0.7636363636363637,0.4463276836158192,13,13,19,53,38,0.28301886792452835
1129,1,1,1,1,1,1,13,16,11,0.7857142857142857,361,1.0,0.6964285714285714,20,20,20,92,48,0.4782608695652174
1130,1,1,1,1,1,1,1,101,26,1.0,31642,0.7326732673267327,0.6705426356589147,20,20,20,77,47,0.38961038961038963
1131,1,0,1,1,1,0,3,11,9,0.375,389,0.7272727272727273,0.5333333333333333,4,6,6,26,8,0.6923076923076923
1132,1,0,0,0,0,0,4,17,12,0.5217391304347826,441,0.47058823529411764,0.21951219512195122,15,16,18,49,40,0.18367346938775508
1133,1,1,1,1,1,0,5,13,10,0.45454545454545453,317,0.6923076923076923,0.49504950495049505,8,8,8,35,23,0.34285714285714286
1135,1,0,0,0,0,0,5,7,3,0.13636363636363635,367,1.0,0.5892857142857143,1,2,2,22,2,0.9090909090909091
1136,1,1,1,1,1,1,3,12,10,0.4166666666666667,389,0.9166666666666666,0.9347826086956522,19,20,20,56,45,0.1964285714285714
1137,1,1,1,1,1,1,9,31,17,0.9444444444444444,412,0.9032258064516129,0.9509803921568627,15,18,20,85,49,0.42352941176470593
1138,1,1,1,1,1,0,2,43,19,0.76,289,0.5116279069767442,0.6727272727272727,19,20,20,109,78,0.2844036697247706
1139,1,1,1,1,1,1,9,25,17,0.9444444444444444,333,0.84,0.34328358208955223,20,20,20,133,65,0.5112781954887218
1141,1,0,0,0,0,0,13,7,6,0.42857142857142855,364,0.5714285714285714,0.5384615384615384,2,2,3,24,4,0.8333333333333334
1142,1,1,1,1,1,1,6,58,21,1.0,335,1.0,0.9821428571428571,20,20,20,178,107,0.398876404494382
1145,1,0,0,0,0,0,2,11,9,0.36,313,0.45454545454545453,0.22058823529411764,8,8,9,30,17,0.43333333333333335
1146,1,0,0,0,0,0,14,38,12,0.9230769230769231,304,0.4473684210526316,0.49508196721311476,20,20,20,76,29,0.618421052631579
1147,1,0,0,0,0,0,12,7,5,0.3333333333333333,363,1.0,1.0,6,9,10,31,13,0.5806451612903225
1148,1,0,0,0,0,0,6,5,5,0.23809523809523808,361,0.6,0.1,1,1,1,22,3,0.8636363636363636
1151,1,0,1,0,1,0,6,13,9,0.42857142857142855,381,0.6923076923076923,0.32413793103448274,4,4,7,27,8,0.7037037037037037
1152,1,1,1,1,1,1,17,42,9,0.9,323,1.0,0.9714285714285714,15,17,20,51,32,0.37254901960784315
1153,1,1,1,1,1,1,9,19,12,0.6666666666666666,380,0.8947368421052632,0.5652173913043478,15,16,18,47,38,0.19148936170212771
1154,1,1,1,1,1,1,10,17,12,0.7058823529411765,346,0.8823529411764706,0.8878504672897196,17,17,20,63,48,0.23809523809523814
1157,1,0,0,0,0,0,6,26,18,0.8571428571428571,396,0.34615384615384615,0.2,20,20,20,58,30,0.48275862068965514
1158,1,1,1,1,1,1,12,20,10,0.6666666666666666,410,0.9,0.6051282051282051,9,9,9,38,27,0.2894736842105263
1159,1,0,0,0,0,0,16,50,11,1.0,313,0.44,0.29120879120879123,11,17,20,69,28,0.5942028985507246
1160,1,0,0,0,0,0,10,30,11,0.6470588235294118,367,0.3333333333333333,0.02654867256637168,20,20,20,76,69,0.09210526315789469
1161,1,1,1,1,1,0,3,29,20,0.8333333333333334,367,0.5517241379310345,0.09090909090909091,12,14,19,43,27,0.37209302325581395
1162,1,1,1,1,1,1,16,13,8,0.7272727272727273,341,1.0,0.95,7,7,15,37,16,0.5675675675675675
1163,1,1,1,1,1,0,3,31,19,0.7916666666666666,363,0.6129032258064516,0.5163934426229508,20,20,20,73,53,0.273972602739726
1164,1,1,1,1,1,1,6,24,14,0.6666666666666666,410,1.0,1.0,20,20,20,114,84,0.26315789473684215
1165,1,1,1,1,1,0,13,13,9,0.6428571428571429,343,0.6923076923076923,0.6511627906976745,9,12,17,41,21,0.4878048780487805
1166,1,1,1,1,1,1,12,76,15,1.0,408,1.0,0.9787234042553191,20,20,20,109,61,0.44036697247706424
1167,1,1,1,1,1,1,9,19,12,0.6666666666666666,309,0.8947368421052632,0.859375,20,20,20,70,49,0.30000000000000004
1169,1,0,0,0,0,0,12,27,13,0.8666666666666667,445,0.4074074074074074,0.3465346534653465,20,20,20,96,78,0.1875
1172,1,0,0,0,0,0,1,19,13,0.5,396,0.47368421052631576,0.9115646258503401,4,5,7,27,8,0.7037037037037037
1173,1,0,1,0,1,0,1,17,8,0.3076923076923077,412,1.0,0.75,3,3,5,25,6,0.76
1175,1,1,1,1,1,1,14,21,13,1.0,388,0.8095238095238095,0.7946428571428571,15,20,20,86,29,0.6627906976744187
1178,1,0,0,0,0,0,6,40,21,1.0,343,0.475,0.25443786982248523,20,20,20,79,55,0.30379746835443033
1179,1,0,0,0,0,0,13,11,9,0.6428571428571429,346,0.45454545454545453,0.109375,17,18,20,59,44,0.2542372881355932
1180,1,1,1,1,1,1,14,13,8,0.6153846153846154,380,0.8461538461538461,0.7647058823529411,13,13,14,36,28,0.2222222222222222
1181,1,1,1,1,1,1,7,27,14,0.7,406,0.8518518518518519,0.08196721311475409,20,20,20,54,32,0.40740740740740744
1183,1,0,0,0,0,0,13,7,4,0.2857142857142857,292,0.5714285714285714,0.5,5,5,6,27,11,0.5925925925925926
1184,1,1,1,1,1,1,2,12,10,0.4,311,0.9166666666666666,1.0,18,19,20,43,35,0.18604651162790697
1185,1,0,0,0,0,0,2,11,6,0.24,319,0.5454545454545454,0.7346938775510204,2,4,4,25,5,0.8
1186,1,0,0,0,0,0,5,8,6,0.2727272727272727,321,1.0,0.9565217391304348,5,6,7,27,10,0.6296296296296297
1188,1,1,1,1,1,1,16,25,11,1.0,341,0.96,1.0,20,20,20,100,64,0.36
1189,1,1,1,1,1,1,9,15,11,0.6111111111111112,410,0.7333333333333333,0.25,5,6,9,31,12,0.6129032258064516
1190,1,1,1,1,1,1,10,44,16,0.9411764705882353,370,0.8636363636363636,0.8682926829268293,11,13,17,54,30,0.4444444444444444
