PRODUCT_ID,STORE_ID,comparison,reference_state,comparison_state,reference_weeks,comparison_weeks,min_state_weeks,reference_spv,comparison_spv,reference_bpr,comparison_bpr,reference_basket_share,comparison_basket_share,reference_category_share,comparison_category_share,spv_difference,bpr_difference,basket_share_difference,category_share_difference,is_positive_spv,is_positive_bpr
832678,292,both_vs_additive,display+mailer-none,both,15,1,1,0.04207928496801994,0.0,0.016994737477031417,0.0,0.012325911776037271,0.0,0.15884288520051926,0.0,-0.04207928496801994,-0.016994737477031417,-0.012325911776037271,-0.15884288520051926,0,0
832678,309,both_vs_additive,display+mailer-none,both,6,2,2,-0.002966611819552989,0.0,-0.006893596599478958,0.0,-0.005293364666657328,0.0,-0.5004872313292754,0.0,0.002966611819552989,0.006893596599478958,0.005293364666657328,0.5004872313292754,1,1
832678,318,both_vs_additive,display+mailer-none,both,2,11,2,0.061571826446687114,0.03228787878787878,0.024839671966606948,0.010606060606060607,0.01226076624677397,0.005627705627705628,0.1325141794408651,0.18181818181818182,-0.029283947658808332,-0.014233611360546341,-0.006633060619068342,0.04930400237731672,0,0
832678,320,both_vs_additive,display+mailer-none,both,1,14,1,0.22998610539787012,0.04500624375624375,0.06129479180949769,0.023434898434898432,0.027095744625393582,0.013921916592724046,0.6710643752139397,0.0774677523456321,-0.1849798616416264,-0.03785989337459926,-0.013173828032669536,-0.5935966228683076,0,0
832678,356,both_vs_additive,display+mailer-none,both,5,10,5,0.031253992920659585,0.021177718832891247,0.01522489855823189,0.011140583554376658,0.00866084312512884,0.00530226274907126,0.1092313410002663,0.042242912809747964,-0.010076274087768337,-0.004084315003855232,-0.003358580376057579,-0.06698842819051834,0,0
832678,367,both_vs_additive,display+mailer-none,both,2,16,2,-0.016984126984126987,0.010130334702003236,-0.007936507936507936,0.005065167351001618,-0.0044444444444444444,0.0026484316402070234,-0.12715389185977424,0.01862460215638733,0.02711446168613022,0.013001675287509555,0.007092876084651468,0.14577849401616158,1,1
832678,372,both_vs_additive,display+mailer-none,both,9,7,7,0.03326252210658921,0.03451082251082251,0.018118922138931317,0.018398268398268396,0.008750878429397351,0.011155476683426993,0.07400705412867051,0.09616315803632101,0.0012483004042333004,0.00027934625933707935,0.002404598254029642,0.022156103907650507,1,1
832678,381,both_vs_additive,display+mailer-none,both,1,10,1,0.05796736964990825,0.030288154802150746,0.025294262737173157,0.015472648829646801,0.014581333430583801,0.009029131898697116,0.16039758964410766,0.19171351637434278,-0.027679214847757504,-0.009821613907526356,-0.005552201531886685,0.031315926730235116,0,0
832678,382,both_vs_additive,display+mailer-none,both,5,7,5,0.04337858570001427,0.028571428571428574,0.021292279149422007,0.014285714285714287,0.00939504176632732,0.006211180124223602,0.053334886680758004,0.11148272017837235,-0.014807157128585699,-0.00700656486370772,-0.003183861642103719,0.05814783349761435,0,0
832678,384,both_vs_additive,display+mailer-none,both,1,11,1,-0.07603528175926502,0.04699931647300068,-0.033152425945488145,0.017771701982228296,-0.011633812479874847,0.010882867132867133,-0.0745216035461391,0.12979412066270235,0.1230345982322657,0.050924127927716445,0.02251667961274198,0.20431572420884145,1,1
832678,404,both_vs_additive,display+mailer-none,both,1,9,1,0.24155627705627708,0.01787878787878788,0.10497835497835498,0.010101010101010102,0.08136912107500344,0.006944444444444444,0.36013637705139123,0.016723356009070295,-0.2236774891774892,-0.09487734487734488,-0.07442467663055899,-0.34341302104232097,0,0
832678,406,both_vs_additive,display+mailer-none,both,2,16,2,0.020161672699004027,0.032255036630036635,0.01079692476993826,0.014204441391941392,0.004746121933621934,0.006330669363367713,0.052486379952389056,0.034515068839300236,0.012093363931032608,0.0034075166220031324,0.0015845474297457793,-0.01797131111308882,1,1
832678,439,both_vs_additive,display+mailer-none,both,2,6,2,0.14978919575705082,0.05738562091503268,0.05545443586126636,0.02091503267973856,0.03134069204875975,0.011728395061728394,0.4884204813871227,0.13142230576441102,-0.09240357484201814,-0.0345394031815278,-0.019612296987031354,-0.35699817562271163,0,0
833025,306,both_vs_additive,display+mailer-none,both,1,1,1,0.03764387010001045,0.07142857142857142,0.03764387010001045,0.07142857142857142,0.022960437444320372,0.043478260869565216,,0.14306151645207438,0.03378470132856098,0.03378470132856098,0.020517823425244844,,1,1
833025,327,both_vs_additive,display+mailer-none,both,8,10,8,0.016128827879351677,0.0061764705882352946,0.012066602885339096,0.0058823529411764705,0.009809252596687005,0.0047619047619047615,0.08279208427448326,0.008755837224816546,-0.009952357291116383,-0.006184249944162626,-0.005047347834782243,-0.07403624704966671,0,0
833025,362,both_vs_additive,display+mailer-none,both,11,20,11,0.0415143380584557,0.01518181818181818,0.035555131143366434,0.012237762237762238,0.01900675505905479,0.005729166666666666,0.22921950107780878,0.05599220321931588,-0.026332519876637525,-0.023317368905604194,-0.013277588392388122,-0.1732272978584929,0,0
833025,367,both_vs_additive,display+mailer-none,both,1,15,1,0.037606349864460674,0.02346848718362763,0.030956222045291484,0.018911570499051365,0.018145154360295013,0.010852875166694694,0.1502000887239529,0.11406184060690384,-0.014137862680833044,-0.012044651546240119,-0.0072922791936003185,-0.03613824811704906,0,0
833025,382,both_vs_additive,display+mailer-none,both,16,9,9,0.07541016208725784,0.018693602693602693,0.0568498333699721,0.01750841750841751,0.031188394868891193,0.00744047619047619,0.22993004834657763,0.04797106406699352,-0.05671655939365515,-0.03934141586155458,-0.023747918678415005,-0.1819589842795841,0,0
833025,402,both_vs_additive,display+mailer-none,both,1,12,1,0.15931077694235588,0.023724165486179217,0.13680451127819548,0.015600595692128872,0.10342505902278198,0.009924525365701837,0.34268324703658115,0.05958632325127986,-0.13558661145617665,-0.12120391558606661,-0.09350053365708015,-0.28309692378530127,0,0
833025,448,both_vs_additive,display+mailer-none,both,9,20,9,0.0009365079365079351,0.01932234432234432,0.001269841269841269,0.01932234432234432,-0.00029728725380899317,0.013628310973512211,0.004246815920644596,0.09699024036495345,0.018385836385836386,0.01805250305250305,0.013925598227321204,0.09274342444430886,1,1
833715,441,both_vs_additive,display+mailer-none,both,1,2,1,0.01098157596371882,0.0,0.011961451247165533,0.0,0.007908134707550125,0.0,0.10638251651025374,0.0,-0.01098157596371882,-0.011961451247165533,-0.007908134707550125,-0.10638251651025374,0,0
834117,292,both_vs_additive,display+mailer-none,both,5,4,4,0.10680089192339609,0.03836538461538462,0.029377203076452238,0.009615384615384616,0.017252875015751994,0.00641025641025641,0.31075211969903427,0.125,-0.06843550730801147,-0.019761818461067622,-0.010842618605495584,-0.18575211969903427,0,0
834117,296,both_vs_additive,display+mailer-none,both,1,9,1,0.04364756834075016,0.02607843137254902,0.07766286743559471,0.006535947712418301,0.05984581869425051,0.0038314176245210726,,0.1,-0.017569136968201143,-0.0711269197231764,-0.05601440106972944,,0,0
834117,304,both_vs_additive,display+mailer-none,both,1,7,1,0.026327945660739375,0.057,0.006736732106759858,0.014285714285714287,0.0047390095771224355,0.007326007326007326,0.04939128230979459,0.084070796460177,0.030672054339260627,0.007548982178954429,0.0025869977488848905,0.03467951415038241,1,1
834117,309,both_vs_additive,display+mailer-none,both,1,4,1,0.42605877455877456,0.0,0.10696525696525697,0.0,0.07409741674447556,0.0,,0.0,-0.42605877455877456,-0.10696525696525697,-0.07409741674447556,,0,0
834117,323,both_vs_additive,display+mailer-none,both,1,8,1,0.22913914542061176,0.2857389705882353,0.05364902391058829,0.06503482972136224,0.022227687321229445,0.02337916531645535,0.35374266301652835,0.3203588212948379,0.05659982516762352,0.011385805810773947,0.0011514779952259031,-0.033383841721690455,1,1
834117,324,both_vs_additive,display+mailer-none,both,2,5,2,0.0965291423453704,0.04786666666666666,0.024045143252491945,0.013333333333333332,0.013156355401825635,0.00909090909090909,0.199391627238566,0.25,-0.048662475678703736,-0.010711809919158613,-0.004065446310916545,0.05060837276143401,0,0
834117,330,both_vs_additive,display+mailer-none,both,1,3,1,-0.12537492895709007,0.10230769230769232,-0.03343784119292263,0.025641025641025644,-0.02133139969274423,0.01075268817204301,-0.15818208233992656,0.07127545551982852,0.2276826212647824,0.05907886683394828,0.03208408786478724,0.2294575378597551,1,1
834117,356,both_vs_additive,display+mailer-none,both,1,6,1,0.15163714407682788,0.07313049853372434,0.02478142070928632,0.018328445747800588,0.015074950869980671,0.011956521739130435,0.8225020088998716,0.1013546463268113,-0.07850664554310353,-0.0064529749614857315,-0.003118429130850236,-0.7211473625730602,0,0
834117,363,both_vs_additive,display+mailer-none,both,1,7,1,0.09705162484574249,0.0,0.02432371550018609,0.0,0.01483143762555527,0.0,0.24998535622597068,0.0,-0.09705162484574249,-0.02432371550018609,-0.01483143762555527,-0.24998535622597068,0,0
834117,382,both_vs_additive,display+mailer-none,both,4,3,3,0.22270967329239388,0.589125,0.0488036290764619,0.1387820512820513,0.029395399573971005,0.05115740740740741,0.5835165340699784,0.722541621663876,0.3664153267076061,0.08997842220558938,0.021762007833436403,0.13902508759389764,1,1
834117,388,both_vs_additive,display+mailer-none,both,3,2,2,0.03684724736048266,0.1246875,0.009234899087840264,0.03125,0.0045176765332069265,0.017241379310344827,0.08905937031998906,0.35816876122082586,0.08784025263951735,0.022015100912159736,0.0127237027771379,0.2691093909008368,1,1
834117,402,both_vs_additive,display+mailer-none,both,2,4,2,0.0876934899485741,0.0,0.020634232261345274,0.0,0.016029335678946356,0.0,0.34950064709655226,0.0,-0.0876934899485741,-0.020634232261345274,-0.016029335678946356,-0.34950064709655226,0,0
834117,404,both_vs_additive,display+mailer-none,both,4,1,1,0.11393356643356643,0.0,-0.009906759906759908,0.0,-0.007667162558803425,0.0,-0.00044008985738661077,0.0,-0.11393356643356643,0.009906759906759908,0.007667162558803425,0.00044008985738661077,0,1
834117,408,both_vs_additive,display+mailer-none,both,1,5,1,0.2769622044622045,0.2595692307692308,0.06726606726606726,0.06505494505494505,0.02322340448431076,0.029236559139784946,0.6858506127953616,0.43202247191011234,-0.017392973692973712,-0.002211122211122213,0.006013154655474185,-0.2538281408852493,0,0
834117,422,both_vs_additive,display+mailer-none,both,1,4,1,0.04623063573255389,0.10047727272727273,0.011318097032863489,0.02803030303030303,0.006267178362573099,0.01521164021164021,0.10340582595034374,0.2103634891644441,0.05424663699471884,0.01671220599743954,0.008944461849067113,0.10695766321410037,1,1
834117,424,both_vs_additive,display+mailer-none,both,1,7,1,-0.17632570776801548,0.0,-0.04412050312860029,0.0,-0.034010252123842385,0.0,-0.522528791207877,0.0,0.17632570776801548,0.04412050312860029,0.034010252123842385,0.522528791207877,1,1
834117,429,both_vs_additive,display+mailer-none,both,1,5,1,-0.4123102901537974,0.07980000000000001,-0.047735320543311664,0.01,-0.01706705922905533,0.004878048780487805,-0.19096687090530795,0.09637681159420289,0.49211029015379737,0.057735320543311666,0.021945108009543135,0.2873436824995108,1,1
834117,446,both_vs_additive,display+mailer-none,both,2,5,2,0.00900140419344965,0.0,0.002797271471513897,0.0,0.0012022401941164367,0.0,,0.0,-0.00900140419344965,-0.002797271471513897,-0.0012022401941164367,,0,0
834491,372,both_vs_additive,display+mailer-none,both,4,3,3,0.18472916224731106,0.0,0.04949528503861535,0.0,0.03132903594637011,0.0,0.4838891773294045,0.0,-0.18472916224731106,-0.04949528503861535,-0.03132903594637011,-0.4838891773294045,0,0
836281,391,both_vs_additive,display+mailer-none,both,1,1,1,0.003076923076923077,0.05823529411764706,0.006993006993006993,0.058823529411764705,0.0053475935828877,0.07142857142857142,0.009259259259259259,0.14183381088825214,0.055158371040723984,0.05183052241875771,0.06608097784568373,0.1325745516289929,1,1
837751,292,both_vs_additive,display+mailer-none,both,2,7,2,0.03916666666666666,0.0431855500821018,0.020833333333333332,0.015640394088669952,0.0125,0.009435598415190252,0.13662790697674418,0.050305528043783895,0.0040188834154351386,-0.00519293924466338,-0.003064401584809749,-0.08632237893296028,1,0
837751,318,both_vs_additive,display+mailer-none,both,2,6,2,0.0,0.061111111111111116,0.0,0.030555555555555558,0.0,0.01567567567567568,0.0,0.04210989270675038,0.061111111111111116,0.030555555555555558,0.01567567567567568,0.04210989270675038,1,1
837751,356,both_vs_additive,display+mailer-none,both,2,4,2,-0.001199294532627869,0.05114942528735632,0.005511463844797178,0.02557471264367816,0.002618897967735177,0.01490596238495398,0.002381524009791011,0.06255280101199802,0.05234871981998419,0.02006324879888098,0.012287064417218803,0.06017127700220701,1,1
837751,421,both_vs_additive,display+mailer-none,both,1,8,1,0.06795454545454546,0.05355661881977672,0.022727272727272728,0.02717304625199362,0.013888888888888888,0.016100051382309445,0.21387696709585122,0.06545786354123224,-0.014397926634768743,0.004445773524720892,0.002211162493420557,-0.14841910355461896,0,1
838563,432,both_vs_additive,display+mailer-none,both,2,3,2,0.11803293112116642,0.0,0.04122423328305681,0.0,0.021346488760281866,0.0,0.10660501777985379,0.0,-0.11803293112116642,-0.04122423328305681,-0.021346488760281866,-0.10660501777985379,0,0
839147,297,both_vs_additive,display+mailer-none,both,1,1,1,-0.0021216441121903323,0.0,-0.006395740114227513,0.0,-0.00796014691067165,0.0,-0.16175880643696458,0.0,0.0021216441121903323,0.006395740114227513,0.00796014691067165,0.16175880643696458,1,1
839147,343,both_vs_additive,display+mailer-none,both,1,5,1,0.007081242532855436,0.00893233082706767,0.0072879330943847066,0.01685979655019903,0.004629629629629629,0.009340686228378914,0.03691294437339531,0.08125823705768688,0.0018510882942122343,0.009571863455814322,0.0047110565987492845,0.04434529268429157,1,1
839162,321,both_vs_additive,display+mailer-none,both,1,6,1,0.0935485805678458,0.027575757575757576,0.05137211288644981,0.014242424242424242,0.025887000678289245,0.007787325456498388,1.119224229455198,0.1876043405676127,-0.06597282299208823,-0.03712968864402556,-0.018099675221790856,-0.9316198888875853,0,0
839243,321,both_vs_additive,display+mailer-none,both,1,4,1,0.11046499118165787,0.058732142857142865,0.034916225749559084,0.019642857142857142,0.019801773130440542,0.008850250626566416,0.07403651146833425,0.4234338747099768,-0.051732848324515,-0.015273368606701941,-0.010951522503874126,0.34939736324164256,0,0
839243,356,both_vs_additive,display+mailer-none,both,3,2,2,0.05855536388876796,0.16611111111111113,0.03555954004807994,0.05555555555555555,0.021853822866940105,0.038461538461538464,0.07966873645858126,0.2929457870672763,0.10755574722234316,0.01999601550747561,0.01660771559459836,0.21327705060869506,1,1
839346,356,both_vs_additive,display+mailer-none,both,2,1,1,-0.008724796554252201,0.0,-0.005080217497556208,0.0,-0.003295586806334156,0.0,-0.04547396020030965,0.0,0.008724796554252201,0.005080217497556208,0.003295586806334156,0.04547396020030965,1,1
839419,329,both_vs_additive,display+mailer-none,both,2,9,2,0.10775947712418299,0.4790784225521068,0.012287581699346406,0.061118608487029547,0.00621610346266166,0.030658665040003783,0.07952354608393322,0.5059959336055342,0.3713189454279238,0.04883102678768314,0.024442561577342124,0.426472387521601,1,1
839419,343,both_vs_additive,display+mailer-none,both,1,16,1,0.0,0.09839297385620917,0.0,0.013643790849673203,0.0,0.007961691350702767,0.0,0.24434700502786746,0.09839297385620917,0.013643790849673203,0.007961691350702767,0.24434700502786746,1,1
839419,381,both_vs_additive,display+mailer-none,both,1,16,1,0.21065157770407492,0.10453577739502563,0.013596831471841202,0.015253754905757949,0.011065708644560999,0.010320929880893923,,0.17859341514869906,-0.10611580030904928,0.0016569234339167474,-0.0007447787636670755,,0,1
839419,389,both_vs_additive,display+mailer-none,both,1,5,1,0.09240912518853696,0.21638888888888888,0.008804675716440422,0.02777777777777778,0.00589514652014652,0.01976470588235294,0.18453250638598165,0.20771827768303294,0.12397976370035192,0.018973102061337357,0.013869559362206421,0.023185771297051294,1,1
839849,292,both_vs_additive,display+mailer-none,both,5,1,1,0.08847286386024787,0.17647058823529413,0.04354252378852079,0.058823529411764705,0.06256212326505801,0.0967741935483871,0.05876809310679934,0.08176614881439084,0.08799772437504626,0.015281005623243915,0.03421207028332908,0.022998055707591503,1,1
839849,330,both_vs_additive,display+mailer-none,both,1,3,1,0.05408333333333334,0.01873015873015873,0.029166666666666664,0.015873015873015872,0.018350930115636,0.006535947712418301,0.01598022870448119,0.011582253631723596,-0.03535317460317461,-0.013293650793650792,-0.011814982403217697,-0.004397975072757595,0,0
840361,333,both_vs_additive,display+mailer-none,both,1,3,1,0.08298481875881257,0.029794584500466858,0.058043298290976306,0.035480859010270774,0.0413003663003663,0.02482758620689655,0.1453212517268525,0.39999999999999997,-0.05319023425834571,-0.022562439280705532,-0.01647278009346975,0.25467874827314746,0,0
840361,341,both_vs_additive,display+mailer-none,both,1,5,1,0.11964664502164506,0.1560871794871795,0.09237012987012987,0.13743589743589743,0.054837129054520345,0.11815126050420169,0.6985638277327892,0.39370515329419437,0.036440534465534455,0.045065767565767564,0.06331413144968134,-0.3048586744385949,1,1
840361,362,both_vs_additive,display+mailer-none,both,11,4,4,0.1211616556148662,0.12084569597069597,0.1335737832398969,0.1351533882783883,0.06687638622225431,0.07767857142857143,0.2573624518227994,0.6023316062176166,-0.0003159596441702356,0.0015796050384913884,0.010802185206317122,0.34496915439481723,0,1
840361,367,both_vs_additive,display+mailer-none,both,1,14,1,0.009252494364177938,0.02770390079236664,0.005433954762008322,0.02931942648185824,0.0022720198130814495,0.017181400134853423,0.07793608059660762,0.11513838998674299,0.018451406428188703,0.023885471719849918,0.014909380321771974,0.03720230939013537,1,1
840361,445,both_vs_additive,display+mailer-none,both,1,8,1,0.002098628730338295,0.0,-0.019886036145227326,0.0,-0.015765232900350104,0.0,0.07964740625081201,0.0,-0.002098628730338295,0.019886036145227326,0.015765232900350104,-0.07964740625081201,0,1
842392,345,both_vs_additive,display+mailer-none,both,2,1,1,0.04158333333333333,0.0,0.016666666666666666,0.0,0.007464607464607464,0.0,,0.0,-0.04158333333333333,-0.016666666666666666,-0.007464607464607464,,0,0
