household_key,sales,baskets,active_weeks,products,category_diversity,first_day,last_day,discount_amount,avg_basket_value
1635,128.98000000000002,20,14,40,29,93,663,24.430000000000003,6.449000000000001
1636,1197.7700000000004,22,10,266,102,70,710,226.13000000000008,54.44409090909093
1637,1170.13,66,41,117,58,71,711,411.91,17.729242424242425
1638,552.1799999999998,51,42,204,82,115,696,189.55,10.82705882352941
1639,2578.1000000000004,110,53,626,135,80,711,489.6499999999999,23.43727272727273
1640,4410.100000000001,151,64,645,141,74,711,730.4899999999999,29.20596026490067
1641,577.6200000000001,47,31,169,72,88,707,116.66000000000001,12.289787234042556
1642,2096.1200000000003,125,82,355,99,25,705,544.6699999999998,16.768960000000003
1643,1461.4000000000003,46,31,402,103,74,702,320.86000000000007,31.76956521739131
1644,397.48,26,9,88,57,113,711,63.35,15.287692307692309
1645,296.52,8,6,67,40,115,666,63.47,37.065
1646,1553.5300000000002,68,43,156,65,49,699,148.81999999999996,22.846029411764707
1647,50.49,12,9,22,18,51,673,9.12,4.2075000000000005
1648,5250.360000000003,116,54,818,147,60,684,1317.1399999999999,45.26172413793106
1649,1132.3999999999999,48,36,260,92,110,711,163.35999999999999,23.591666666666665
1650,2259.1600000000003,106,57,418,117,117,705,379.63,21.31283018867925
1651,2025.0800000000004,65,48,433,134,33,711,347.73,31.15507692307693
1652,945.9999999999999,39,29,230,75,6,708,139.23000000000002,24.256410256410252
1653,19153.74999999998,541,89,2407,196,90,710,4302.850000000002,35.40434380776337
1654,786.5300000000001,40,29,166,74,50,679,68.32,19.66325
1655,502.77000000000004,41,15,179,87,8,711,99.08000000000001,12.26268292682927
1656,458.22,10,10,83,40,29,660,47.68000000000001,45.822
1657,647.9,50,19,101,53,107,681,46.8,12.958
1658,1778.6700000000005,69,46,255,93,93,707,302.05,25.77782608695653
1659,2820.6100000000015,130,68,721,147,91,709,602.6099999999999,21.69700000000001
1660,2045.5000000000002,62,40,491,110,59,704,552.8100000000001,32.99193548387097
1661,1425.4,44,25,298,98,49,709,130.73999999999998,32.39545454545455
1662,8617.94000000001,83,61,1298,177,85,702,1538.5499999999997,103.83060240963867
1663,1834.06,196,72,243,63,95,709,95.00999999999998,9.357448979591837
1664,2194.310000000001,41,22,451,116,81,697,598.8999999999999,53.51975609756099
1665,1556.8400000000001,108,59,379,106,47,707,510.47999999999996,14.415185185185187
1666,1078.4699999999998,82,46,162,72,117,674,150.92000000000002,13.152073170731704
1667,891.0999999999999,42,22,211,94,47,701,325.86000000000007,21.216666666666665
1668,2283.69,94,56,490,141,98,696,199.03,24.294574468085106
1669,297.97,10,9,74,44,27,703,50.040000000000006,29.797000000000004
1670,96.48,19,16,52,36,22,624,11.28,5.077894736842105
1671,1420.41,38,33,422,107,70,710,215.22,37.379210526315795
1672,1718.0800000000004,75,47,460,120,31,701,308.04,22.90773333333334
1673,4773.850000000001,110,53,959,169,102,693,860.32,43.39863636363638
1674,120.28,8,7,53,25,60,419,80.44999999999999,15.035
1675,4862.090000000002,102,69,815,148,58,633,1551.94,47.66754901960786
1676,5203.430000000002,97,58,947,151,115,706,786.31,53.643608247422705
1677,12559.61000000002,193,91,1508,189,15,704,1838.0299999999997,65.07569948186539
1678,2613.990000000001,79,43,625,133,118,699,394.62999999999994,33.08848101265824
1679,276.13000000000005,47,15,78,46,30,709,51.75,5.875106382978725
1680,2039.6800000000003,51,40,560,128,68,688,608.04,39.993725490196084
1681,2602.280000000001,90,46,447,114,61,644,421.82,28.914222222222236
1682,158.92999999999998,10,8,49,25,80,703,21.64,15.892999999999997
1683,1920.9899999999998,86,59,414,126,24,703,283.35999999999996,22.33709302325581
1684,1449.58,50,38,333,100,64,707,193.69,28.9916
1685,1571.3700000000001,97,60,419,113,44,707,226.56000000000003,16.199690721649485
1686,1313.7599999999998,95,66,350,99,109,711,328.90999999999997,13.829052631578945
1687,3766.2700000000023,106,66,744,138,95,705,876.5799999999999,35.53084905660379
1688,971.1199999999999,36,26,236,95,81,683,260.07,26.97555555555555
1689,2711.7900000000004,122,71,386,109,9,710,634.67,22.227786885245905
1690,1508.04,59,38,354,112,93,695,345.8699999999999,25.56
1691,2283.6900000000005,50,40,515,123,94,710,450.29,45.67380000000001
1692,2017.1800000000007,150,72,657,125,18,710,685.76,13.447866666666672
1693,8354.55000000001,164,82,1482,193,106,710,1257.3399999999997,50.94237804878055
1694,8055.470000000004,249,83,992,147,108,711,1633.2000000000005,32.35128514056226
1695,1174.56,160,73,333,95,28,710,273.44,7.340999999999999
1696,2640.01,62,46,576,139,98,704,269.61,42.58080645161291
1697,949.0099999999999,42,34,224,84,106,698,179.57,22.595476190476187
1698,1757.51,38,26,537,119,74,702,242.15000000000003,46.250263157894736
1699,1064.84,29,21,193,78,88,698,388.27,36.71862068965517
1700,1606.69,33,21,431,84,75,677,374.81,48.68757575757576
1701,1390.2800000000002,31,25,215,83,81,684,106.82,44.847741935483874
1702,1927.0500000000004,30,21,363,88,107,656,392.2699999999999,64.23500000000001
1703,4648.880000000002,233,68,848,141,111,708,705.1400000000001,19.952274678111596
1704,400.83000000000004,46,25,151,47,7,710,76.64,8.713695652173914
1705,1805.93,176,75,649,130,37,709,347.24,10.26096590909091
1706,360.06999999999994,18,14,155,67,75,691,89.41,20.003888888888884
1707,6580.490000000006,749,99,1109,182,16,709,1074.46,8.785700934579447
1708,3571.6000000000004,58,45,628,120,95,700,1061.94,61.57931034482759
1709,2141.6400000000003,87,48,519,144,69,707,505.75,24.616551724137935
1710,11984.590000000007,215,84,1331,180,16,705,2075.129999999999,55.74227906976748
1711,664.98,11,10,173,83,66,645,163.29000000000002,60.45272727272727
1712,728.93,33,16,243,93,117,690,140.89,22.088787878787876
1713,1733.8100000000004,37,30,197,58,19,704,184.35,46.85972972972974
1714,264.72,9,8,75,44,36,653,49.67,29.413333333333338
1715,983.5299999999999,53,45,333,123,22,710,129.49,18.55716981132075
1716,1950.2600000000002,180,56,577,140,91,702,303.63,10.834777777777779
1717,1757.8999999999999,88,66,244,70,59,711,680.3900000000001,19.97613636363636
1718,868.69,35,27,244,98,40,711,136.69,24.819714285714287
1719,3402.4500000000007,83,41,835,159,71,709,569.4199999999998,40.99337349397591
1720,5755.690000000004,142,79,842,154,82,704,714.4300000000001,40.533028169014116
1721,339.59,17,15,125,51,114,709,82.0,19.975882352941174
1722,11229.710000000008,258,82,1300,183,24,708,3262.9500000000016,43.52600775193802
1723,4469.220000000002,86,54,276,67,6,680,257.32,51.96767441860467
1724,2626.980000000001,95,60,623,149,70,690,371.01,27.65242105263159
1725,826.7400000000004,19,16,173,83,84,711,57.510000000000005,43.512631578947385
1726,8131.910000000006,182,86,1031,179,52,711,1109.37,44.68082417582421
1727,149.01,2,2,18,16,109,118,6.390000000000001,74.505
1728,1517.1800000000005,21,18,360,98,106,706,258.41999999999996,72.2466666666667
1729,2910.6099999999997,85,54,829,156,34,706,524.59,34.24247058823529
1730,3509.7799999999997,167,89,38,23,34,707,41.469999999999985,21.016646706586826
1731,3451.8100000000013,72,45,813,145,63,703,966.5599999999997,47.941805555555575
1732,3427.300000000002,98,56,912,160,107,703,631.93,34.97244897959186
1733,1487.3700000000003,34,27,325,109,8,709,162.11999999999998,43.746176470588246
1734,161.78000000000003,19,16,59,31,107,677,30.89,8.514736842105265
1735,3902.7700000000013,93,49,663,156,104,711,620.6099999999999,41.96526881720432
1736,374.48,22,19,131,54,102,630,98.35000000000001,17.021818181818183
1737,350.94000000000005,27,21,175,59,83,684,114.22999999999999,12.99777777777778
1738,1379.3600000000001,62,46,236,77,24,680,638.9000000000001,22.247741935483873
1739,778.4,34,27,253,77,90,709,192.15000000000003,22.894117647058824
1740,11938.200000000008,390,65,937,173,91,709,1398.13,30.61076923076925
1741,161.99,15,14,64,44,115,695,29.159999999999993,10.799333333333333
1742,2140.1,282,90,387,79,72,702,251.61999999999995,7.589007092198581
1743,1168.94,43,36,307,105,74,702,234.54000000000005,27.1846511627907
1744,1088.62,58,45,187,78,73,703,96.17999999999999,18.769310344827584
1745,2591.480000000001,125,74,428,102,6,705,520.0699999999999,20.73184000000001
1746,2177.16,49,28,455,119,23,654,416.1,44.431836734693874
1747,3066.6000000000004,92,54,527,125,45,702,621.6499999999999,33.332608695652176
1748,5161.7800000000025,247,84,929,158,117,709,1108.8999999999999,20.897894736842115
1749,4209.350000000001,122,67,498,143,92,704,497.49,34.502868852459024
1750,736.4199999999998,20,18,150,76,88,670,236.22999999999993,36.82099999999999
1751,4142.870000000001,142,64,943,149,19,709,1053.9500000000003,29.175140845070427
1752,6593.810000000005,196,80,1157,150,56,706,1490.8200000000002,33.64188775510207
1753,2964.0500000000006,456,79,660,151,95,711,427.2300000000001,6.500109649122808
1754,4120.160000000001,209,83,741,139,38,704,1659.0800000000004,19.71368421052632
1755,1202.5100000000002,31,25,325,111,74,694,174.84,38.79064516129033
1756,3344.290000000002,67,41,638,160,59,707,509.97,49.91477611940301
1757,253.10999999999993,10,6,61,34,34,454,51.040000000000006,25.310999999999993
1758,2041.9300000000005,70,47,455,130,20,697,425.67,29.17042857142858
1759,4009.6200000000003,219,63,1044,159,116,706,1010.9900000000001,18.308767123287673
1760,563.6400000000001,53,34,129,63,16,705,60.589999999999996,10.634716981132078
1761,1845.4600000000005,31,27,479,117,102,709,354.08000000000004,59.5309677419355
1762,15360.140000000007,344,88,2055,204,93,711,2731.75,44.65156976744188
1763,3919.3700000000013,149,67,491,135,77,705,546.37,26.30449664429531
1764,11412.200000000012,135,60,1660,205,110,707,1592.5699999999997,84.53481481481491
1765,2949.010000000001,62,39,771,149,81,690,650.27,47.56467741935486
1766,460.68,38,22,169,76,86,707,102.93,12.123157894736842
1767,9204.220000000008,485,82,2069,200,14,710,1823.17,18.977773195876306
1768,1522.4699999999998,70,45,314,95,114,709,369.2399999999999,21.749571428571425
1769,7447.280000000005,156,77,863,140,17,711,1220.4299999999998,47.738974358974396
1770,8793.19000000001,477,86,1198,188,49,708,1534.61,18.434360587002118
1771,532.1999999999999,11,11,124,49,25,649,46.77,48.381818181818176
1772,2452.8800000000006,97,59,413,106,29,621,394.73,25.287422680412377
1773,3356.9000000000005,91,57,493,140,71,703,409.65000000000003,36.889010989011
1774,5012.460000000002,66,56,964,145,82,703,842.1999999999999,75.94636363636367
1775,9485.14000000001,211,81,1229,173,113,711,1898.1999999999996,44.953270142180145
1776,3724.2600000000016,231,73,654,145,115,690,697.96,16.12233766233767
1777,1169.97,75,49,225,96,99,711,191.72000000000003,15.5996
1778,9336.300000000005,259,88,1153,170,84,710,1167.9800000000005,36.04749034749037
1779,3508.580000000001,109,71,889,144,37,703,1092.3899999999996,32.188807339449546
1780,1413.6800000000003,43,29,365,116,26,681,200.65000000000003,32.87627906976745
1781,3228.5700000000015,93,60,631,158,71,693,387.81000000000006,34.71580645161292
1782,1742.8500000000004,37,30,332,115,67,706,156.73999999999998,47.10405405405406
1783,4125.890000000001,91,54,765,143,48,702,661.6999999999999,45.33945054945056
1784,1980.6200000000003,40,37,403,119,28,696,336.0,49.51550000000001
1785,1555.6999999999998,75,52,500,143,69,710,408.83000000000004,20.742666666666665
1786,409.73,44,29,99,70,69,655,29.429999999999993,9.312045454545455
1787,1097.5,61,36,351,100,39,692,286.13,17.991803278688526
1788,9072.280000000012,152,77,1028,148,103,710,542.26,59.686052631579024
1789,293.19000000000005,23,20,98,51,11,679,25.419999999999998,12.747391304347829
1790,1978.83,47,40,271,87,72,706,277.52,42.102765957446806
1791,2970.1000000000013,140,68,550,145,102,709,709.6800000000001,21.21500000000001
1792,3140.330000000001,126,39,507,116,74,711,605.9899999999999,24.923253968253974
1793,1888.55,63,45,585,119,21,707,391.56999999999994,29.976984126984128
1794,3594.480000000001,77,51,810,152,12,701,490.4999999999999,46.68155844155845
1795,9751.730000000001,1138,90,1795,183,89,710,3022.7799999999997,8.569182776801407
1796,2601.0600000000004,60,43,477,108,71,704,321.98999999999995,43.351000000000006
1797,5551.490000000002,115,77,1061,172,74,710,1317.15,48.27382608695653
1798,2457.510000000001,42,32,640,129,98,700,510.5700000000001,58.512142857142884
1799,395.47,52,38,123,50,61,697,22.060000000000002,7.605192307692308
1800,3667.3100000000004,85,51,555,150,54,709,453.36999999999995,43.14482352941177
1801,758.7399999999999,64,43,168,56,100,706,104.99999999999999,11.855312499999998
1802,4835.440000000001,52,46,725,158,108,692,580.13,92.9892307692308
1803,14420.9,216,95,1344,181,18,711,1261.01,66.76342592592593
1804,10251.190000000013,311,87,1395,196,100,711,1690.8499999999997,32.96202572347271
1805,792.2,77,51,105,41,69,711,34.19,10.288311688311689
1806,3979.600000000002,139,77,794,151,47,709,735.7599999999999,28.630215827338144
1807,7773.210000000006,212,75,1336,181,118,705,1392.9899999999998,36.666084905660405
1808,1824.330000000001,96,55,362,121,27,702,246.1,19.00343750000001
1809,1509.41,61,48,494,125,19,702,346.21,24.7444262295082
1810,4025.5900000000006,266,77,569,123,96,704,314.89,15.133796992481205
1811,852.56,16,12,163,64,96,680,211.76000000000002,53.285
1812,1948.9900000000005,104,60,513,138,115,711,366.58000000000004,18.740288461538466
1813,233.44999999999996,4,4,81,49,115,692,32.61,58.36249999999999
1814,4107.850000000003,52,37,846,173,101,705,526.04,78.99711538461544
1815,4405.47,89,51,869,172,118,708,761.2499999999998,49.49966292134832
1816,3869.510000000001,160,78,999,167,65,708,661.48,24.18443750000001
1817,1024.72,48,34,235,85,104,711,145.44,21.348333333333333
1818,1333.4300000000003,72,31,322,117,15,711,219.03000000000006,18.519861111111116
1819,1446.23,68,46,380,109,117,706,260.62,21.26808823529412
1820,4208.080000000001,77,42,747,142,115,661,442.47999999999996,54.650389610389624
1821,4937.270000000002,128,57,1022,172,30,703,736.5199999999998,38.57242187500002
1822,3516.440000000002,218,72,1069,176,71,711,630.3499999999998,16.13045871559634
1823,12268.850000000013,377,84,1428,182,116,711,2282.2799999999997,32.54336870026529
1824,3117.1100000000015,165,73,609,146,66,710,842.86,18.891575757575765
1825,1831.8400000000004,43,32,287,91,62,593,360.08000000000004,42.60093023255815
1826,1994.4700000000003,111,65,613,122,81,708,531.22,17.968198198198202
1827,682.2300000000001,41,25,212,80,14,706,125.40999999999997,16.63975609756098
1828,5813.770000000003,86,43,875,157,3,570,635.4899999999998,67.60197674418609
1829,6618.550000000005,320,87,673,149,87,710,944.3100000000001,20.682968750000015
1830,39.440000000000005,1,1,7,7,69,69,10.19,39.440000000000005
1831,5562.060000000002,166,72,852,165,104,701,1122.0399999999997,33.50638554216869
1832,1357.5500000000002,55,47,403,109,91,703,281.47999999999996,24.682727272727277
1833,2991.8100000000013,83,57,669,132,16,711,867.4999999999999,36.04590361445785
1834,3769.5,135,62,681,148,84,659,770.22,27.92222222222222
1835,10995.710000000014,310,96,1293,203,12,706,1469.51,35.47003225806456
1836,2991.960000000001,93,61,475,133,62,701,285.68,32.171612903225814
1837,7528.5000000000055,160,67,721,136,75,707,1031.8600000000001,47.05312500000004
1838,1179.6100000000001,34,29,291,89,106,684,418.83000000000004,34.69441176470588
1839,1764.15,99,68,282,58,117,708,229.96999999999997,17.81969696969697
1840,337.2099999999999,37,19,90,51,91,556,25.97,9.113783783783783
1841,2401.78,32,31,393,105,97,701,309.4200000000001,75.055625
1842,906.6500000000003,19,18,183,78,114,705,87.67999999999998,47.7184210526316
1843,770.1500000000001,42,27,169,66,2,682,101.24000000000001,18.336904761904766
1844,1523.8,83,58,318,116,96,708,113.94,18.35903614457831
1845,12647.610000000022,151,87,1636,197,50,711,1510.27,83.75900662251671
1846,690.39,25,18,194,72,100,708,308.01,27.6156
1847,2678.7100000000005,103,60,438,125,101,709,618.9199999999998,26.0068932038835
1848,10848.11000000001,110,74,1191,174,105,706,764.5300000000001,98.6191818181819
1849,2666.5000000000005,162,73,571,139,45,709,794.0899999999999,16.45987654320988
1850,6882.110000000004,223,76,1147,191,117,706,655.46,30.86147982062782
1851,1255.5500000000002,41,27,371,115,20,696,263.69000000000005,30.623170731707322
1852,9800.020000000011,317,75,1691,215,11,694,1283.6599999999999,30.9148895899054
1853,274.39,36,26,72,38,43,702,23.990000000000002,7.621944444444444
1854,7631.720000000006,273,89,1120,190,44,709,808.5400000000002,27.955018315018336
1855,251.95000000000002,11,10,34,23,58,686,20.870000000000005,22.904545454545456
1856,4661.530000000002,459,99,1328,196,17,711,927.1899999999998,10.155838779956431
1857,1755.3000000000004,82,48,390,105,28,711,257.6,21.406097560975613
1858,2860.07,67,53,424,100,95,703,464.02999999999986,42.68761194029851
1859,1791.2800000000004,35,29,340,103,105,707,202.70999999999998,51.17942857142858
1860,753.4200000000001,58,40,212,87,96,629,178.19,12.990000000000002
1861,1868.45,123,61,543,118,7,711,439.7299999999999,15.190650406504066
1862,2210.040000000001,142,59,425,126,73,684,423.51,15.563661971830992
1863,411.45000000000005,14,10,110,39,12,469,111.50999999999999,29.389285714285716
1864,16941.579999999998,164,81,1623,174,103,710,1523.57,103.30231707317073
1865,6651.930000000005,161,92,832,174,21,707,537.5900000000001,41.31633540372674
1866,159.04999999999998,15,14,39,25,104,650,42.05,10.603333333333332
1867,1093.51,75,26,185,74,75,700,431.45000000000005,14.580133333333333
1868,700.96,39,29,246,71,32,710,251.6,17.973333333333333
1869,3630.62,119,70,966,161,74,711,1057.9499999999996,30.50941176470588
1870,303.6,37,34,50,31,53,688,97.76000000000002,8.205405405405406
1871,547.41,20,17,150,53,83,701,44.65,27.3705
